_id,WeekNumber,WeekPace,AcademicSupport,ConceptMastering,instructorEngagement,instructorClarity,instructorknowledgeable,submittedDate,universityId,class._id
hDDMzpnFbhojCnQeW,11,4,5,3,4,4,5,2017-04-08T05:00:00.000Z,re2oaamkCc36r9Wqt,SQLK6EEPWY9ywg88W
JgKxCjcuektnNdkLx,11,3,4,2,3,3,3,2017-04-08T05:00:00.000Z,FyrZcXJXRpFbPhAfz,imNCvNqBY2MRvF4Kw
dsjJZ4GqPMPdB4WDs,11,3,4,3,4,4,5,2017-04-08T05:00:00.000Z,FyrZcXJXRpFbPhAfz,imNCvNqBY2MRvF4Kw
ZdQcvFsmJgf34RsMH,11,4,4,4,4,4,4,2017-04-08T05:00:00.000Z,FyrZcXJXRpFbPhAfz,imNCvNqBY2MRvF4Kw
Q7gEthbEWLBemg6eP,8,3,3,3,3,3,3,2017-04-08T05:00:00.000Z,FyrZcXJXRpFbPhAfz,imNCvNqBY2MRvF4Kw
7EbgvEWTNL2YXtenn,11,3,4,4,4,4,5,2017-04-08T05:00:00.000Z,FyrZcXJXRpFbPhAfz,imNCvNqBY2MRvF4Kw
QtnYbpY6H4h5ytSNQ,18,3,4,4,5,5,5,2017-04-08T04:00:00.000Z,Z2CofMdimLxC4KXWr,9EpoXm776uQFNJpGA
p9t4JZJYFJ9apYBL8,11,5,3,3,4,4,5,2017-04-08T05:00:00.000Z,FyrZcXJXRpFbPhAfz,imNCvNqBY2MRvF4Kw
3Y4HjRtht9w2mdsZX,11,4,4,4,4,4,4,2017-04-08T05:00:00.000Z,FyrZcXJXRpFbPhAfz,imNCvNqBY2MRvF4Kw
pz8bkszjrmg44JHwL,11,4,5,4,5,5,5,2017-04-08T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
Hz7cndonD2yDCSMdk,11,5,5,5,5,5,5,2017-04-08T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
uaGEPmJ2EFLg8axcS,14,4,4,3,5,5,5,2017-04-08T05:00:00.000Z,FyrZcXJXRpFbPhAfz,imNCvNqBY2MRvF4Kw
Gofi9oY5xiHHgPM7D,11,4,4,4,4,4,4,2017-04-08T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
Ev26ErGCrGGssZQzK,8,2,4,5,4,4,5,2017-04-08T04:00:00.000Z,8cwYYc5m87jzXPXKc,9eC77TBRujTmx7TnA
XEEnPSMFxmvKLPHWP,11,4,4,2,4,4,4,2017-04-08T05:00:00.000Z,FyrZcXJXRpFbPhAfz,imNCvNqBY2MRvF4Kw
REtwffC9qTRxHPMRc,7,4,4,4,3,4,4,2017-04-08T07:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
fAPm7EPvY48jxj4qo,11,4,4,4,4,4,4,2017-04-08T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
zSuSYEsZF4Y4eDzaD,11,3,5,3,5,5,5,2017-04-08T04:00:00.000Z,KMwMAyary53yPideb,TSMsoAFJu9CeoojCb
zdcin2giLKhJQbuhq,11,4,4,3,4,5,5,2017-04-08T07:00:00.000Z,wEYz76ngTMEsrQtm2,NY9J2DyASStRZ638y
RCMwK5Lmi2uLvfDFp,11,3,5,5,5,5,5,2017-04-08T07:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
zH6p2DGi9uNaYWqx4,12,3,5,4,4,5,5,2017-04-08T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
u6PBhSLp48ycaZmer,11,5,5,5,5,5,5,2017-04-08T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
xhuqTE6nJ62MM7SFb,11,4,5,3,4,4,3,2017-04-08T07:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
PMFtAXCE9Cgr6seE8,11,3,3,2,4,4,4,2017-04-08T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
wurh843p7hnKb93je,11,4,4,4,5,4,5,2017-04-08T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
MzowWDmhzKYFv6Wgz,11,2,3,2,3,3,3,2017-04-08T07:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
G4gQYWN5SkdEeDFH6,11,3,5,3,5,5,5,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,crE3zWfPpWE4DY6ME
poahdbAyQdmgdDczz,11,4,4,1,4,3,5,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
X5K8R42LckSqBfipw,11,5,5,1,5,3,5,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,XQr6wB2fZcFxHqErs
9XXumqyztQHeDi88j,11,3,5,3,5,5,5,2017-04-08T07:00:00.000Z,wEYz76ngTMEsrQtm2,NY9J2DyASStRZ638y
87fMp4FMfjDDYTDWm,7,3,5,4,5,5,5,2017-04-08T07:00:00.000Z,wEYz76ngTMEsrQtm2,NY9J2DyASStRZ638y
5Fao44kGu3tCgnM5k,11,4,4,4,4,4,4,2017-04-08T07:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
QMcZtqNRvqaWtqBqX,7,4,4,4,4,4,4,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,crE3zWfPpWE4DY6ME
G6huYYSXYCtTxiyzh,10,4,4,3,5,5,5,2017-04-08T07:00:00.000Z,wEYz76ngTMEsrQtm2,NY9J2DyASStRZ638y
yPc64Crtgtqmn5biT,10,3,5,4,5,5,5,2017-04-08T07:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
bQrX9GLGpEM2qKesF,10,3,4,4,3,4,4,2017-04-08T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
zD9iHHYGv9Wqi9Eei,10,4,4,4,3,5,5,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
J7P4EGrHKXrsQ23Yb,10,4,5,3,4,4,4,2017-04-08T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
qhQzMbFQyFu5BeeKJ,5,5,3,1,4,3,4,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
y6Ltoz6sgb7yPFBFR,10,4,4,4,4,4,4,2017-04-08T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
MecSYAhoBgshPQu8f,10,4,2,2,2,4,2,2017-04-08T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
XdRNBAAYsX2o3WvKS,10,4,4,4,5,5,5,2017-04-08T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
DMnPZwnxEy87roMgJ,10,4,5,3,5,5,5,2017-04-08T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
8pPNyLcNmNoCriZcT,10,4,4,3,4,4,4,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,XQr6wB2fZcFxHqErs
kba7xnceWxf3rCEza,10,3,5,5,5,4,5,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,XQr6wB2fZcFxHqErs
rWQ34mDY4X83MhRJS,10,4,4,3,4,4,5,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,XQr6wB2fZcFxHqErs
zumZYoW2NJNr7AgGr,10,3,5,4,5,5,5,2017-04-08T07:00:00.000Z,wEYz76ngTMEsrQtm2,NY9J2DyASStRZ638y
tcRrQ5r5d4kPGyPKk,10,4,4,4,4,5,5,2017-04-08T07:00:00.000Z,wEYz76ngTMEsrQtm2,NY9J2DyASStRZ638y
N9qMSAuJWZzKzxMHs,11,4,4,4,4,4,4,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
fZ5vNvuAt3ySonaoh,11,3,5,4,5,5,5,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
LRrHht6KMK53BeJLE,12,4,4,3,4,4,4,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
5zGyzbrhGkpWiorAv,11,3,4,3,4,4,4,2017-04-08T05:00:00.000Z,re2oaamkCc36r9Wqt,QbwgQwHwJ8qXycsvw
iG7XSEnbTBFa2wjKk,11,3,5,5,5,5,5,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
Y6Z7PRMv9yNmEGzZ8,19,5,1,1,1,1,1,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,XQr6wB2fZcFxHqErs
uzQvJfTDfPfa4Q64x,20,5,1,1,1,1,1,2017-04-08T04:00:00.000Z,rhvWsCs6E9RPWbm8b,ENrafF5eWegbifnAi
Cr4pBCAFdSiDvvDHm,11,4,2,4,4,4,4,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,crE3zWfPpWE4DY6ME
6AbxZyHfHBy3XFAfn,5,4,4,4,4,4,4,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
QLYuEBRhqMoRL6hJL,5,4,5,4,4,5,5,2017-04-08T07:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
ueYeskh9z9XGwWN6w,11,4,5,4,5,5,5,2017-04-08T05:00:00.000Z,re2oaamkCc36r9Wqt,QbwgQwHwJ8qXycsvw
245ms5HDKerDnZQB5,11,3,4,3,4,5,5,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
KbWKM4XtryuWrtiD9,10,3,4,3,5,5,5,2017-04-08T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
C5ygkfCqAQj27f4cc,10,4,5,4,5,5,5,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,crE3zWfPpWE4DY6ME
JMdYdDC9e9YyZaYCE,10,3,3,3,3,3,3,2017-04-08T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
CidA7oKZvi4sWTnHq,11,3,5,3,3,5,4,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,XQr6wB2fZcFxHqErs
pEZSkSSwGbQE4Gqkg,10,4,4,3,4,4,5,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
378shjoqCpqQ47sm7,10,3,4,3,5,5,5,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,XQr6wB2fZcFxHqErs
MCvDPqJKXw2KmSDPy,11,3,4,4,3,3,3,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
HHj5Qn9n9Rmeb7ZXP,10,5,5,2,5,5,5,2017-04-08T05:00:00.000Z,re2oaamkCc36r9Wqt,QbwgQwHwJ8qXycsvw
TSkNZf5SE7yBoooqD,10,4,5,5,4,4,4,2017-04-08T05:00:00.000Z,re2oaamkCc36r9Wqt,QbwgQwHwJ8qXycsvw
wYRiZxsYWpoeHuC9J,10,3,5,4,5,5,5,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,crE3zWfPpWE4DY6ME
oeH5W6xZxt5STP5vp,10,4,4,4,4,4,4,2017-04-08T05:00:00.000Z,re2oaamkCc36r9Wqt,ZD5dWF66ouv9wpAQf
t8unooNtodb55fDvX,11,4,2,2,3,4,4,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,crE3zWfPpWE4DY6ME
YqRGFKojTsC5NAk5H,11,4,4,4,4,4,4,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,crE3zWfPpWE4DY6ME
wjkqH9hHryRJRMx63,10,3,4,3,4,4,4,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
g6cFsPeYSZtLgcH57,10,3,5,4,5,5,5,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
yXBDYrpTHh5eTR3Nc,11,4,4,4,4,4,5,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,XQr6wB2fZcFxHqErs
32YT48HeQ3cvrS5Gw,10,3,5,4,5,5,5,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,crE3zWfPpWE4DY6ME
dpoBMQDbyjCfAmgee,11,4,4,4,4,4,5,2017-04-08T04:00:00.000Z,KMwMAyary53yPideb,TSMsoAFJu9CeoojCb
jm93RwPAoHB4AeRqZ,11,3,5,4,5,4,5,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,crE3zWfPpWE4DY6ME
99tZcLCSdBdWPWSdJ,11,4,4,3,4,3,4,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,crE3zWfPpWE4DY6ME
5w6hc5hBJTvjFhScf,11,4,5,3,5,5,5,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,XQr6wB2fZcFxHqErs
jz7a5CtTP98uRrRpW,11,4,4,3,4,3,4,2017-04-08T05:00:00.000Z,re2oaamkCc36r9Wqt,nFXapE3GvKKyaCky5
i8bRgB98zuNCarsYc,10,5,5,5,5,5,5,2017-04-08T05:00:00.000Z,re2oaamkCc36r9Wqt,nFXapE3GvKKyaCky5
BX8GXp7kianyP5ttc,10,4,5,4,5,5,5,2017-04-08T05:00:00.000Z,re2oaamkCc36r9Wqt,ZD5dWF66ouv9wpAQf
XXtDQpTzKdvPEB6sY,10,4,5,5,5,5,5,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,crE3zWfPpWE4DY6ME
J3YnQJZYs9SAGRtxr,10,3,3,4,4,3,3,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,crE3zWfPpWE4DY6ME
wwXfxF88x8bDmxJxJ,11,3,5,2,1,1,5,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
D4QsKkFtmTN4T4kN6,10,3,4,4,4,5,5,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,crE3zWfPpWE4DY6ME
NGPMMSf8MnS7jcn6p,10,3,4,4,4,4,4,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,ActAYdz6YvY867Pqv
2xb2kbwjtNSHA4Ybu,11,3,5,3,5,5,5,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,crE3zWfPpWE4DY6ME
QEZAHBMeXt49kvnYG,10,4,3,3,4,3,4,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
dr4ALQydeufRFu76j,10,4,4,4,5,5,5,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,XQr6wB2fZcFxHqErs
Zdg7xJSmr3dZkiEzN,11,3,4,4,5,4,5,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,XQr6wB2fZcFxHqErs
Xopne5HsH9XKLEFKJ,11,3,3,2,1,3,3,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,crE3zWfPpWE4DY6ME
kGrhcar24BPyuSNEJ,11,3,4,3,5,5,5,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
YawAWzeEJPjrQqs2x,10,1,5,5,5,5,5,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,crE3zWfPpWE4DY6ME
qiBL9ZGJFbxWzF6jM,10,3,4,5,5,5,5,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
nmoCSrCG372wyLv2a,10,3,3,3,3,3,3,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
e9fcn2jWpt2udm3Zx,10,3,4,3,4,5,5,2017-04-08T07:00:00.000Z,o79K2J8BQfTCc2AXR,XQr6wB2fZcFxHqErs
CZQReewZMiyA4iqCo,10,5,5,1,4,4,5,2017-04-08T04:00:00.000Z,Z2CofMdimLxC4KXWr,YJSMMScTo4RisJaQ8
yquwdCekptpXLRdGG,10,1,3,3,5,5,5,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
3oNctmng6LF9ygHuK,10,3,5,4,4,5,5,2017-04-08T04:00:00.000Z,KMwMAyary53yPideb,3aYKXEGGTn4J8dfb8
bym8unjwcRwicxsMk,11,3,5,4,4,4,5,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
cdGWs5wkRNwKwJyn6,10,4,4,3,3,4,4,2017-04-08T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
8HRtuiuLvoeWRcvcr,10,3,5,4,5,5,5,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
KbNiaogatqqZsJAdK,10,3,5,5,5,5,5,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
C99smXR69JF99P9J9,10,3,3,1,4,3,5,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
znwh4eoEBS4ZWnT2K,10,3,5,3,5,5,5,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
Xbzm65pZbN6pcTnca,10,4,4,4,4,4,5,2017-04-08T05:00:00.000Z,re2oaamkCc36r9Wqt,SQLK6EEPWY9ywg88W
bp65vhPQvMGucJKag,10,5,5,2,5,5,5,2017-04-08T07:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
LRsNj5gsdBwRwBWZB,10,3,4,4,5,4,5,2017-04-08T04:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
MPwS62yv8AGXdCZDQ,10,4,5,3,5,5,5,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
7N8KiX6MW2rRT3XJj,10,5,4,2,4,4,4,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
sZcx2JpDmuCRu6y3K,10,4,3,1,1,2,4,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
kPoxcFAQrYeCWZm2S,10,5,3,2,4,4,4,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
Aaxx5ojdy2MAje4uZ,10,4,5,3,5,5,5,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
knX74aPhkyrnAYjiz,10,4,5,3,4,5,5,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
g2nkZ5zRyndyEACyG,10,4,5,3,3,3,4,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
djRyEL344jNhKXtuh,10,5,5,5,5,5,5,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
NuwZE4nivDpTYcLaf,10,4,4,2,5,4,4,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
wQozq24a2YdApithf,10,3,5,5,5,5,5,2017-04-08T07:00:00.000Z,wEYz76ngTMEsrQtm2,NY9J2DyASStRZ638y
kPxxThmm5KeJSPCmA,10,4,3,3,3,5,5,2017-04-08T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
iJ4Dcm2nW42smxHxQ,10,4,4,3,5,5,5,2017-04-08T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
wS7DebejrinC2pxF2,10,4,5,1,3,4,5,2017-04-08T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
bTGCPgC3tdTnuAwpc,11,4,4,4,4,4,4,2017-04-08T05:00:00.000Z,re2oaamkCc36r9Wqt,tcHfaWNJv4NwsovFb
jqXD3jZr2uhPurug4,10,3,3,3,3,3,3,2017-04-08T07:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
sCwEm7ettZPDptMY3,11,4,3,3,4,3,4,2017-04-08T05:00:00.000Z,re2oaamkCc36r9Wqt,ZD5dWF66ouv9wpAQf
KyBCbw6GHXMNc847A,7,3,3,4,4,4,4,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
PjC4xAdxmBG92aqJ2,11,5,5,5,5,5,5,2017-04-09T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
KRrKX3ZjQdYyGW2mw,8,5,5,5,5,5,5,2017-04-09T04:00:00.000Z,KMwMAyary53yPideb,TSMsoAFJu9CeoojCb
3SMnoA65WXuKKSLqr,7,3,5,5,5,5,5,2017-04-09T05:00:00.000Z,re2oaamkCc36r9Wqt,tcHfaWNJv4NwsovFb
vM98xhK5TrYKbQ6iH,7,3,4,3,1,4,5,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
AdTxx2Lxk8ohvkoKk,7,3,4,3,5,5,5,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
6y5E4Z293riTjgBu9,7,4,4,4,4,4,4,2017-04-09T07:00:00.000Z,re2oaamkCc36r9Wqt,SQLK6EEPWY9ywg88W
fwngSHDYXdHPWvPbx,7,3,4,4,5,5,5,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
iQxhKQcZkacFHBbWt,18,1,1,1,1,1,1,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
Cyb4AxCdPwbMPYvwX,18,5,5,5,5,5,5,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
SkJZubvF7BFp9t7uh,11,4,4,4,4,4,4,2017-04-09T04:00:00.000Z,jT8CCfJRYuiukiEMB,ActAYdz6YvY867Pqv
bBkw9MKTnxwkJoLvq,18,5,1,1,3,3,5,2017-04-09T04:00:00.000Z,jT8CCfJRYuiukiEMB,ActAYdz6YvY867Pqv
NbFkZ2GST2ErieDqw,7,3,3,3,3,3,3,2017-04-09T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
EtqgmF2QRs4XzggPL,18,3,3,3,3,3,3,2017-04-09T04:00:00.000Z,jT8CCfJRYuiukiEMB,ActAYdz6YvY867Pqv
XmS5seAkaFE94iq8d,7,3,4,3,4,5,5,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
h2QDSfbxHJiei3WYQ,7,4,5,4,5,5,5,2017-04-09T04:00:00.000Z,jT8CCfJRYuiukiEMB,ActAYdz6YvY867Pqv
vkccCsXtYX9bJYoLF,7,5,5,5,5,5,5,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
FptRzeiDvd68D8ye4,11,5,5,5,5,5,5,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
7LQqH55Wp5ccTX9of,7,4,5,4,4,4,4,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
K2XScCxKzRLJJtwrQ,7,3,5,4,5,5,5,2017-04-09T05:00:00.000Z,re2oaamkCc36r9Wqt,SQLK6EEPWY9ywg88W
aPQiRJgEyYavFXyzd,7,3,4,4,4,4,4,2017-04-09T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
wkuiA3HuD9YtXFegk,7,3,3,2,4,5,5,2017-04-09T07:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
tpBtkj9fczWmc6vXr,7,3,5,3,4,4,5,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
fH3DgYBfpH3cEqQHe,7,4,4,4,4,4,4,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
D4b5woiWmLj4K7NnR,7,3,3,3,5,5,5,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
2sqePe7CMNv7i7Emp,7,3,5,5,5,5,5,2017-04-09T05:00:00.000Z,re2oaamkCc36r9Wqt,ZD5dWF66ouv9wpAQf
TNAz98zeXvBMkjyZo,7,4,4,4,4,5,4,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
zHpjJwJNbBEqtkgo8,7,3,5,3,5,5,5,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
wfHd7vMzMocB8etEr,7,3,5,4,5,5,5,2017-04-09T05:00:00.000Z,FyrZcXJXRpFbPhAfz,EMfXgALBtevfjgziY
Ps63j3D2eyPH3wMFw,7,3,5,4,5,5,5,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
CboJguPqLrYWbJ8mz,7,3,3,4,4,4,4,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
9XSTEHE4PTRMqTztr,7,3,3,3,3,3,3,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
XovKBAcaB8eax5vMh,11,5,5,5,5,5,5,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
h4xGt6fy2EJfy4AL8,7,5,2,3,3,3,3,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
furFbNZSQyjE7xont,7,5,4,4,4,4,4,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
Lq59o7oyie4YFaEtu,7,3,4,4,5,5,5,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
rhdbCew9bSzfAoBfK,7,4,4,4,4,4,4,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
u4ddhNfiopzDGy975,7,4,4,4,4,4,4,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
T78d6syBHnQivkYh2,7,3,3,3,3,3,3,2017-04-09T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
nddEfFC96FE2HuGPP,10,4,5,1,5,5,5,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
HWZtgaPdhhXv7QcmK,11,4,4,3,4,4,5,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
wxW3FXc2rn9KRZQiC,18,5,3,5,5,5,5,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
aLKXrhjrRrNohbAYt,7,3,5,4,4,4,5,2017-04-09T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
