SubmissionID,FeedbackTypeID,UserID,SectionID,ClassWeek,HowWasClassThisWeek,InstructorEngagement,SubmittedDate,NewLearningAchieved,HoursSpentOutsideOfClass,PaceOfClassThisWeek,AcademicSupport,MasteredConceptsCovered,CreatedDate,CreatedBy,UpdatedDate,UpdatedBy,InstructionsClarity,InstructorKnowledge
4215,2,507,20,7,3,5,"May 30 2017 03:08:52:087PM",5,12,3,5,2,"May 30 2017 03:08:52:087PM",mt_user,"May 30 2017 03:08:52:087PM",mt_user,5,4
4216,2,265,10,9,5,5,"May 30 2017 03:12:58:230PM",5,40,5,5,5,"May 30 2017 03:12:58:230PM",mt_user,"May 30 2017 03:12:58:230PM",mt_user,5,5
4217,2,678,31,5,4,4,"May 30 2017 03:22:33:780PM",4,12,4,4,3,"May 30 2017 03:22:33:780PM",mt_user,"May 30 2017 03:22:33:780PM",mt_user,4,5
4218,2,3995,24,6,5,4,"May 30 2017 03:34:57:643PM",3,20,4,5,4,"May 30 2017 03:34:57:643PM",mt_user,"May 30 2017 03:34:57:643PM",mt_user,4,5
4219,2,4053,31,5,4,4,"May 30 2017 04:06:02:330PM",4,10,4,4,4,"May 30 2017 04:06:02:330PM",mt_user,"May 30 2017 04:06:02:330PM",mt_user,4,4
4220,2,1009,6,9,5,5,"May 30 2017 04:07:51:567PM",4,20,4,5,4,"May 30 2017 04:07:51:567PM",mt_user,"May 30 2017 04:07:51:567PM",mt_user,5,5
4221,2,4356,34,4,5,5,"May 30 2017 04:39:34:483PM",5,22,4,3,5,"May 30 2017 04:39:34:483PM",mt_user,"May 30 2017 04:39:34:483PM",mt_user,5,5
4222,2,328,13,9,3,4,"May 30 2017 04:44:55:437PM",3,37,3,4,2,"May 30 2017 04:44:55:437PM",mt_user,"May 30 2017 04:44:55:437PM",mt_user,3,3
4223,2,1018,7,9,3,4,"May 30 2017 04:47:26:203PM",3,10,3,4,3,"May 30 2017 04:47:26:203PM",mt_user,"May 30 2017 04:47:26:203PM",mt_user,4,4
4224,2,336,13,9,3,3,"May 30 2017 04:53:20:107PM",3,45,2,3,3,"May 30 2017 04:53:20:107PM",mt_user,"May 30 2017 04:53:20:107PM",mt_user,4,4
4225,2,335,13,9,2,3,"May 30 2017 04:53:28:127PM",2,40,4,2,2,"May 30 2017 04:53:28:127PM",mt_user,"May 30 2017 04:53:28:127PM",mt_user,5,3
4226,2,1029,13,9,2,2,"May 30 2017 04:57:58:980PM",3,45,3,4,2,"May 30 2017 04:57:58:980PM",mt_user,"May 30 2017 04:57:58:980PM",mt_user,3,3
4227,2,327,13,9,4,5,"May 30 2017 04:58:41:413PM",5,30,5,5,4,"May 30 2017 04:58:41:413PM",mt_user,"May 30 2017 04:58:41:413PM",mt_user,5,5
4228,2,834,13,9,4,3,"May 30 2017 05:00:47:563PM",2,35,3,4,3,"May 30 2017 05:00:47:563PM",mt_user,"May 30 2017 05:00:47:563PM",mt_user,3,4
4229,2,318,13,9,3,3,"May 30 2017 05:02:53:130PM",3,40,3,2,3,"May 30 2017 05:02:53:130PM",mt_user,"May 30 2017 05:02:53:130PM",mt_user,3,3
4230,2,320,13,9,5,5,"May 30 2017 05:03:31:983PM",3,35,4,5,4,"May 30 2017 05:03:31:983PM",mt_user,"May 30 2017 05:03:31:983PM",mt_user,5,5
4231,2,324,13,9,5,5,"May 30 2017 05:03:36:737PM",4,40,5,5,3,"May 30 2017 05:03:36:737PM",mt_user,"May 30 2017 05:03:36:737PM",mt_user,5,5
4232,2,326,13,9,3,3,"May 30 2017 05:03:48:880PM",3,40,3,3,4,"May 30 2017 05:03:48:880PM",mt_user,"May 30 2017 05:03:48:880PM",mt_user,4,4
4233,2,331,13,9,1,3,"May 30 2017 05:06:44:100PM",2,20,1,1,1,"May 30 2017 05:06:44:100PM",mt_user,"May 30 2017 05:06:44:100PM",mt_user,5,1
4234,2,513,20,7,5,5,"May 30 2017 05:14:36:203PM",5,10,5,5,3,"May 30 2017 05:14:36:203PM",mt_user,"May 30 2017 05:14:36:203PM",mt_user,5,5
4235,2,325,13,9,5,5,"May 30 2017 05:16:13:600PM",5,40,5,5,5,"May 30 2017 05:16:13:600PM",mt_user,"May 30 2017 05:16:13:600PM",mt_user,5,5
4236,2,432,15,7,3,5,"May 30 2017 05:34:23:067PM",2,7,2,4,5,"May 30 2017 05:34:23:067PM",mt_user,"May 30 2017 05:34:23:067PM",mt_user,5,5
4237,2,329,13,9,5,5,"May 30 2017 05:43:05:760PM",2,35,5,5,5,"May 30 2017 05:43:05:760PM",mt_user,"May 30 2017 05:43:05:760PM",mt_user,5,5
4238,2,1032,20,7,2,2,"May 30 2017 06:00:32:660PM",1,4,2,2,4,"May 30 2017 06:00:32:660PM",mt_user,"May 30 2017 06:00:32:660PM",mt_user,2,2
4239,2,353,7,9,4,5,"May 30 2017 06:06:10:090PM",4,15,3,5,4,"May 30 2017 06:06:10:090PM",mt_user,"May 30 2017 06:06:10:090PM",mt_user,5,5
4240,2,2842,32,3,4,5,"May 30 2017 06:18:22:267PM",5,15,1,4,1,"May 30 2017 06:18:22:267PM",mt_user,"May 30 2017 06:18:22:267PM",mt_user,5,5
4241,2,693,34,4,5,5,"May 30 2017 06:32:09:130PM",4,20,4,4,3,"May 30 2017 06:32:09:130PM",mt_user,"May 30 2017 06:32:09:130PM",mt_user,5,5
4242,2,1020,6,9,5,5,"May 30 2017 07:12:22:290PM",5,25,5,5,5,"May 30 2017 07:12:22:290PM",mt_user,"May 30 2017 07:12:22:290PM",mt_user,5,5
4243,2,502,20,7,3,4,"May 30 2017 07:23:51:927PM",4,38,4,5,2,"May 30 2017 07:23:51:927PM",mt_user,"May 30 2017 07:23:51:927PM",mt_user,4,5
4244,2,188,12,9,3,5,"May 30 2017 07:34:46:447PM",1,15,2,4,3,"May 30 2017 07:34:46:447PM",mt_user,"May 30 2017 07:34:46:447PM",mt_user,5,5
4245,2,196,12,9,5,5,"May 30 2017 07:41:37:943PM",5,20,4,4,5,"May 30 2017 07:41:37:943PM",mt_user,"May 30 2017 07:41:37:943PM",mt_user,4,5
4246,2,182,12,9,4,4,"May 30 2017 07:47:37:847PM",3,40,4,4,3,"May 30 2017 07:47:37:847PM",mt_user,"May 30 2017 07:47:37:847PM",mt_user,3,4
4247,2,1395,20,7,5,5,"May 30 2017 07:50:13:167PM",5,5,5,5,3,"May 30 2017 07:50:13:167PM",mt_user,"May 30 2017 07:50:13:167PM",mt_user,5,5
4248,2,607,24,6,3,5,"May 30 2017 07:52:52:600PM",1,3,3,5,5,"May 30 2017 07:52:52:600PM",mt_user,"May 30 2017 07:52:52:600PM",mt_user,4,5
4249,2,178,12,9,4,3,"May 30 2017 07:53:33:030PM",2,10,3,3,1,"May 30 2017 07:53:33:030PM",mt_user,"May 30 2017 07:53:33:030PM",mt_user,3,5
4250,2,372,12,9,5,4,"May 30 2017 08:15:35:920PM",2,30,5,4,4,"May 30 2017 08:15:35:920PM",mt_user,"May 30 2017 08:15:35:920PM",mt_user,4,3
4251,2,977,20,7,5,5,"May 30 2017 08:29:04:140PM",4,10,5,5,5,"May 30 2017 08:29:04:140PM",mt_user,"May 30 2017 08:29:04:140PM",mt_user,5,5
4252,2,586,23,7,4,4,"May 30 2017 08:31:16:293PM",5,23,5,4,3,"May 30 2017 08:31:16:293PM",mt_user,"May 30 2017 08:31:16:293PM",mt_user,4,5
4253,2,4283,34,4,5,5,"May 30 2017 08:36:33:933PM",5,20,5,5,5,"May 30 2017 08:36:33:933PM",mt_user,"May 30 2017 08:36:33:933PM",mt_user,5,5
4254,2,4536,168,3,4,5,"May 30 2017 08:49:07:230PM",5,5,4,5,3,"May 30 2017 08:49:07:230PM",mt_user,"May 30 2017 08:49:07:230PM",mt_user,5,5
4255,2,514,20,7,3,4,"May 30 2017 08:54:39:617PM",4,15,3,3,3,"May 30 2017 08:54:39:617PM",mt_user,"May 30 2017 08:54:39:617PM",mt_user,4,4
4256,2,516,20,7,5,5,"May 30 2017 08:55:28:027PM",5,10,5,5,5,"May 30 2017 08:55:28:027PM",mt_user,"May 30 2017 08:55:28:027PM",mt_user,5,5
4257,2,601,24,6,5,5,"May 30 2017 09:33:42:050PM",5,20,5,5,4,"May 30 2017 09:33:42:050PM",mt_user,"May 30 2017 09:33:42:050PM",mt_user,5,5
4258,2,2847,31,5,2,4,"May 30 2017 09:35:33:063PM",3,18,1,3,1,"May 30 2017 09:35:33:063PM",mt_user,"May 30 2017 09:35:33:063PM",mt_user,4,5
4259,2,2572,168,3,3,4,"May 30 2017 09:37:02:893PM",4,10,3,3,1,"May 30 2017 09:37:02:893PM",mt_user,"May 30 2017 09:37:02:893PM",mt_user,3,5
4260,2,2840,168,3,5,5,"May 30 2017 09:40:16:247PM",5,15,5,5,5,"May 30 2017 09:40:16:247PM",mt_user,"May 30 2017 09:40:16:247PM",mt_user,5,5
4261,2,452,16,7,5,5,"May 30 2017 09:58:27:170PM",5,12,5,5,5,"May 30 2017 09:58:27:170PM",mt_user,"May 30 2017 09:58:27:170PM",mt_user,5,5
4262,2,2641,167,3,5,5,"May 30 2017 09:59:50:000PM",5,25,5,5,5,"May 30 2017 09:59:50:000PM",mt_user,"May 30 2017 09:59:50:000PM",mt_user,5,5
4263,2,701,35,4,4,4,"May 30 2017 10:05:18:197PM",5,17,4,4,2,"May 30 2017 10:05:18:197PM",mt_user,"May 30 2017 10:05:18:197PM",mt_user,4,5
4264,2,334,13,9,5,5,"May 30 2017 10:06:43:660PM",5,45,5,5,5,"May 30 2017 10:06:43:660PM",mt_user,"May 30 2017 10:06:43:660PM",mt_user,5,5
4265,2,2872,23,7,5,5,"May 30 2017 10:08:40:363PM",5,15,3,5,1,"May 30 2017 10:08:40:363PM",mt_user,"May 30 2017 10:08:40:363PM",mt_user,5,5
4266,2,190,12,9,2,1,"May 30 2017 10:09:26:790PM",1,5,3,1,2,"May 30 2017 10:09:26:790PM",mt_user,"May 30 2017 10:09:26:790PM",mt_user,4,2
4267,2,1383,35,4,3,3,"May 30 2017 10:09:31:937PM",3,15,3,3,3,"May 30 2017 10:09:31:937PM",mt_user,"May 30 2017 10:09:31:937PM",mt_user,3,3
4268,2,186,12,9,4,5,"May 30 2017 10:11:55:013PM",5,25,4,5,5,"May 30 2017 10:11:55:013PM",mt_user,"May 30 2017 10:11:55:013PM",mt_user,5,5
4269,2,582,23,7,4,4,"May 30 2017 10:12:01:380PM",5,10,3,3,1,"May 30 2017 10:12:01:380PM",mt_user,"May 30 2017 10:12:01:380PM",mt_user,3,4
4270,2,195,12,9,5,5,"May 30 2017 10:13:38:360PM",4,1,4,5,3,"May 30 2017 10:13:38:360PM",mt_user,"May 30 2017 10:13:38:360PM",mt_user,5,5
4271,2,4285,167,3,4,4,"May 30 2017 10:13:56:510PM",5,30,4,3,3,"May 30 2017 10:13:56:510PM",mt_user,"May 30 2017 10:13:56:510PM",mt_user,4,5
4272,2,509,20,7,4,4,"May 30 2017 10:16:20:617PM",4,5,4,4,4,"May 30 2017 10:16:20:617PM",mt_user,"May 30 2017 10:16:20:617PM",mt_user,4,3
4273,2,585,23,7,3,5,"May 30 2017 10:16:35:707PM",2,12,5,4,1,"May 30 2017 10:16:35:707PM",mt_user,"May 30 2017 10:16:35:707PM",mt_user,5,5
4274,2,3867,23,7,5,5,"May 30 2017 10:18:35:887PM",5,11,5,5,3,"May 30 2017 10:18:35:887PM",mt_user,"May 30 2017 10:18:35:887PM",mt_user,5,5
4275,2,369,12,9,4,4,"May 30 2017 10:18:50:847PM",3,12,5,4,4,"May 30 2017 10:18:50:847PM",mt_user,"May 30 2017 10:18:50:847PM",mt_user,4,5
4276,2,4358,26,4,2,5,"May 30 2017 10:19:05:740PM",1,19,5,5,1,"May 30 2017 10:19:05:740PM",mt_user,"May 30 2017 10:19:05:740PM",mt_user,5,5
4277,2,512,20,7,5,5,"May 30 2017 10:19:06:323PM",3,10,5,4,3,"May 30 2017 10:19:06:323PM",mt_user,"May 30 2017 10:19:06:323PM",mt_user,5,5
4278,2,575,23,7,5,5,"May 30 2017 10:19:42:090PM",5,25,5,5,5,"May 30 2017 10:19:42:090PM",mt_user,"May 30 2017 10:19:42:090PM",mt_user,5,5
4279,2,1380,35,4,5,5,"May 30 2017 10:20:21:443PM",5,20,5,5,3,"May 30 2017 10:20:21:443PM",mt_user,"May 30 2017 10:20:21:443PM",mt_user,5,5
4280,2,581,23,7,4,4,"May 30 2017 10:21:58:143PM",4,30,4,4,4,"May 30 2017 10:21:58:143PM",mt_user,"May 30 2017 10:21:58:143PM",mt_user,4,4
4281,2,680,35,4,4,5,"May 30 2017 10:23:06:180PM",3,20,4,4,3,"May 30 2017 10:23:06:180PM",mt_user,"May 30 2017 10:23:06:180PM",mt_user,5,5
4282,2,2738,168,3,4,4,"May 30 2017 10:23:55:920PM",4,15,4,2,4,"May 30 2017 10:23:55:920PM",mt_user,"May 30 2017 10:23:55:920PM",mt_user,4,4
4283,2,4031,167,3,4,4,"May 30 2017 10:24:17:980PM",5,6,4,5,2,"May 30 2017 10:24:17:980PM",mt_user,"May 30 2017 10:24:17:980PM",mt_user,4,5
4284,2,2528,168,3,5,5,"May 30 2017 10:24:36:850PM",2,5,2,5,3,"May 30 2017 10:24:36:850PM",mt_user,"May 30 2017 10:24:36:850PM",mt_user,5,5
4285,2,686,35,4,5,5,"May 30 2017 10:25:33:430PM",4,38,5,5,3,"May 30 2017 10:25:33:430PM",mt_user,"May 30 2017 10:25:33:430PM",mt_user,5,5
4286,2,2598,168,3,4,5,"May 30 2017 10:26:03:873PM",5,15,3,5,2,"May 30 2017 10:26:03:873PM",mt_user,"May 30 2017 10:26:03:873PM",mt_user,5,5
4287,2,1386,34,4,3,4,"May 30 2017 10:26:39:443PM",2,1,3,4,2,"May 30 2017 10:26:39:443PM",mt_user,"May 30 2017 10:26:39:443PM",mt_user,4,5
4288,2,2575,168,3,5,5,"May 30 2017 10:27:14:593PM",4,25,5,5,4,"May 30 2017 10:27:14:593PM",mt_user,"May 30 2017 10:27:14:593PM",mt_user,5,5
4289,2,584,23,7,5,5,"May 30 2017 10:27:45:353PM",5,25,5,5,5,"May 30 2017 10:27:45:353PM",mt_user,"May 30 2017 10:27:45:353PM",mt_user,5,5
4290,2,4334,34,4,3,3,"May 30 2017 10:28:29:423PM",5,25,3,4,2,"May 30 2017 10:28:29:423PM",mt_user,"May 30 2017 10:28:29:423PM",mt_user,3,5
4291,2,284,10,9,3,3,"May 30 2017 10:29:47:777PM",3,20,3,3,3,"May 30 2017 10:29:47:777PM",mt_user,"May 30 2017 10:29:47:777PM",mt_user,3,3
4292,2,2690,167,3,4,3,"May 30 2017 10:30:37:930PM",5,20,3,3,3,"May 30 2017 10:30:37:930PM",mt_user,"May 30 2017 10:30:37:930PM",mt_user,4,5
4293,2,679,35,4,3,5,"May 30 2017 10:31:03:100PM",5,10,4,3,3,"May 30 2017 10:31:03:100PM",mt_user,"May 30 2017 10:31:03:100PM",mt_user,4,5
4294,2,684,35,4,4,5,"May 30 2017 10:31:08:553PM",4,20,4,4,3,"May 30 2017 10:31:08:553PM",mt_user,"May 30 2017 10:31:08:553PM",mt_user,4,3
4295,2,4370,167,3,4,5,"May 30 2017 10:31:18:700PM",2,25,4,5,4,"May 30 2017 10:31:18:700PM",mt_user,"May 30 2017 10:31:18:700PM",mt_user,4,5
4296,2,587,23,7,5,5,"May 30 2017 10:31:23:240PM",5,10,5,5,5,"May 30 2017 10:31:23:240PM",mt_user,"May 30 2017 10:31:23:240PM",mt_user,4,4
4297,2,187,12,9,5,5,"May 30 2017 10:31:28:007PM",5,30,4,5,5,"May 30 2017 10:31:28:007PM",mt_user,"May 30 2017 10:31:28:007PM",mt_user,5,5
4298,2,1129,18,7,5,5,"May 30 2017 10:32:09:640PM",5,10,5,5,3,"May 30 2017 10:32:09:640PM",mt_user,"May 30 2017 10:32:09:640PM",mt_user,5,5
4299,2,2527,168,3,5,5,"May 30 2017 10:32:42:180PM",4,20,2,2,1,"May 30 2017 10:32:42:180PM",mt_user,"May 30 2017 10:32:42:180PM",mt_user,2,5
4300,2,174,12,9,4,4,"May 30 2017 10:32:50:783PM",5,15,5,5,5,"May 30 2017 10:32:50:783PM",mt_user,"May 30 2017 10:32:50:783PM",mt_user,5,5
4301,2,510,20,7,5,5,"May 30 2017 10:33:04:353PM",5,4,5,5,5,"May 30 2017 10:33:04:353PM",mt_user,"May 30 2017 10:33:04:353PM",mt_user,5,5
4302,2,506,20,7,4,5,"May 30 2017 10:33:14:943PM",4,8,4,5,4,"May 30 2017 10:33:14:943PM",mt_user,"May 30 2017 10:33:14:943PM",mt_user,5,4
4303,2,2568,168,3,5,5,"May 30 2017 10:33:37:443PM",5,15,5,5,4,"May 30 2017 10:33:37:443PM",mt_user,"May 30 2017 10:33:37:443PM",mt_user,5,5
4304,2,180,12,9,3,3,"May 30 2017 10:33:48:083PM",3,20,2,5,2,"May 30 2017 10:33:48:083PM",mt_user,"May 30 2017 10:33:48:083PM",mt_user,3,5
4305,2,2873,23,7,4,4,"May 30 2017 10:33:58:567PM",4,25,4,4,4,"May 30 2017 10:33:58:567PM",mt_user,"May 30 2017 10:33:58:567PM",mt_user,5,4
4306,2,682,35,4,5,5,"May 30 2017 10:35:39:610PM",5,25,5,4,5,"May 30 2017 10:35:39:610PM",mt_user,"May 30 2017 10:35:39:610PM",mt_user,5,5
4307,2,4152,167,3,3,3,"May 30 2017 10:35:46:770PM",3,15,3,3,3,"May 30 2017 10:35:46:770PM",mt_user,"May 30 2017 10:35:46:770PM",mt_user,3,4
4308,2,192,12,9,5,5,"May 30 2017 10:36:48:103PM",5,5,5,5,5,"May 30 2017 10:36:48:103PM",mt_user,"May 30 2017 10:36:48:103PM",mt_user,5,5
4309,2,171,12,9,3,3,"May 30 2017 10:37:19:463PM",3,4,3,3,3,"May 30 2017 10:37:19:463PM",mt_user,"May 30 2017 10:37:19:463PM",mt_user,3,3
4310,2,181,12,9,4,4,"May 30 2017 10:37:51:013PM",4,10,4,4,4,"May 30 2017 10:37:51:013PM",mt_user,"May 30 2017 10:37:51:013PM",mt_user,4,4
4311,2,2605,168,3,5,5,"May 30 2017 10:37:56:193PM",5,10,5,5,5,"May 30 2017 10:37:56:193PM",mt_user,"May 30 2017 10:37:56:193PM",mt_user,5,5
4312,2,185,12,9,3,4,"May 30 2017 10:38:00:820PM",4,10,4,4,3,"May 30 2017 10:38:00:820PM",mt_user,"May 30 2017 10:38:00:820PM",mt_user,5,5
4313,2,4538,168,3,5,5,"May 30 2017 10:38:59:043PM",5,20,5,5,5,"May 30 2017 10:38:59:043PM",mt_user,"May 30 2017 10:38:59:043PM",mt_user,5,5
4314,2,4333,35,4,4,5,"May 30 2017 10:40:29:730PM",4,30,3,5,3,"May 30 2017 10:40:29:730PM",mt_user,"May 30 2017 10:40:29:730PM",mt_user,5,5
4315,2,1035,23,7,5,5,"May 30 2017 10:41:46:290PM",5,20,5,5,5,"May 30 2017 10:41:46:290PM",mt_user,"May 30 2017 10:41:46:290PM",mt_user,5,5
4316,2,4697,168,3,5,5,"May 30 2017 10:42:26:543PM",5,10,5,5,3,"May 30 2017 10:42:26:543PM",mt_user,"May 30 2017 10:42:26:543PM",mt_user,5,5
4317,2,4189,35,4,3,3,"May 30 2017 10:48:04:610PM",3,25,1,3,1,"May 30 2017 10:48:04:610PM",mt_user,"May 30 2017 10:48:04:610PM",mt_user,2,4
4318,2,1391,20,7,5,5,"May 30 2017 10:49:27:030PM",3,8,5,5,5,"May 30 2017 10:49:27:030PM",mt_user,"May 30 2017 10:49:27:030PM",mt_user,5,5
4319,2,370,12,9,5,3,"May 30 2017 11:00:31:667PM",5,10,5,5,5,"May 30 2017 11:00:31:667PM",mt_user,"May 30 2017 11:00:31:667PM",mt_user,5,4
4320,2,2518,168,3,3,5,"May 30 2017 11:02:28:017PM",3,10,3,3,3,"May 30 2017 11:02:28:017PM",mt_user,"May 30 2017 11:02:28:017PM",mt_user,4,5
4321,2,824,6,9,5,5,"May 30 2017 11:06:18:380PM",5,10,5,5,5,"May 30 2017 11:06:18:380PM",mt_user,"May 30 2017 11:06:18:380PM",mt_user,5,5
4322,2,683,35,4,5,5,"May 30 2017 11:07:13:350PM",5,40,5,5,5,"May 30 2017 11:07:13:350PM",mt_user,"May 30 2017 11:07:13:350PM",mt_user,5,5
4323,2,345,6,9,5,5,"May 30 2017 11:14:46:357PM",5,30,5,5,5,"May 30 2017 11:14:46:357PM",mt_user,"May 30 2017 11:14:46:357PM",mt_user,5,5
4324,2,688,35,4,5,5,"May 30 2017 11:19:15:997PM",5,1,5,5,5,"May 30 2017 11:19:15:997PM",mt_user,"May 30 2017 11:19:15:997PM",mt_user,5,5
4325,2,2824,26,4,3,5,"May 30 2017 11:28:21:807PM",5,30,3,4,3,"May 30 2017 11:28:21:807PM",mt_user,"May 30 2017 11:28:21:807PM",mt_user,5,5
4326,2,2834,27,6,5,4,"May 30 2017 11:46:36:267PM",5,10,5,3,2,"May 30 2017 11:46:36:267PM",mt_user,"May 30 2017 11:46:36:267PM",mt_user,4,5
4327,2,344,6,9,5,5,"May 30 2017 11:56:42:990PM",5,20,5,5,5,"May 30 2017 11:56:42:990PM",mt_user,"May 30 2017 11:56:42:990PM",mt_user,5,5
4328,2,1387,27,6,4,4,"May 30 2017 11:58:00:720PM",4,32,4,4,4,"May 30 2017 11:58:00:720PM",mt_user,"May 30 2017 11:58:00:720PM",mt_user,4,4
4329,2,1337,27,6,1,2,"May 31 2017 12:06:24:607AM",1,25,1,1,5,"May 31 2017 12:06:24:607AM",mt_user,"May 31 2017 12:06:24:607AM",mt_user,2,2
4330,2,1377,27,6,3,4,"May 31 2017 12:07:27:713AM",1,25,2,3,1,"May 31 2017 12:07:27:713AM",mt_user,"May 31 2017 12:07:27:713AM",mt_user,3,2
4331,2,1359,27,6,5,5,"May 31 2017 12:17:23:227AM",4,25,5,5,5,"May 31 2017 12:17:23:227AM",mt_user,"May 31 2017 12:17:23:227AM",mt_user,5,5
4332,2,341,6,9,5,4,"May 31 2017 12:23:04:640AM",2,10,4,4,3,"May 31 2017 12:23:04:640AM",mt_user,"May 31 2017 12:23:04:640AM",mt_user,4,4
4333,2,1354,27,6,5,4,"May 31 2017 12:23:49:680AM",3,18,5,4,3,"May 31 2017 12:23:49:680AM",mt_user,"May 31 2017 12:23:49:680AM",mt_user,5,5
4334,2,4075,27,6,5,5,"May 31 2017 12:24:42:940AM",4,20,5,5,3,"May 31 2017 12:24:42:940AM",mt_user,"May 31 2017 12:24:42:940AM",mt_user,5,5
4335,2,1011,6,9,4,4,"May 31 2017 12:28:23:647AM",4,15,4,4,4,"May 31 2017 12:28:23:647AM",mt_user,"May 31 2017 12:28:23:647AM",mt_user,4,4
4336,2,611,27,6,3,3,"May 31 2017 12:29:03:697AM",3,35,4,2,2,"May 31 2017 12:29:03:697AM",mt_user,"May 31 2017 12:29:03:697AM",mt_user,3,3
4337,2,4032,27,6,5,5,"May 31 2017 12:31:13:420AM",5,40,5,5,5,"May 31 2017 12:31:13:420AM",mt_user,"May 31 2017 12:31:13:420AM",mt_user,5,5
4338,2,471,18,7,5,5,"May 31 2017 12:53:15:967AM",3,10,3,4,4,"May 31 2017 12:53:15:967AM",mt_user,"May 31 2017 12:53:15:967AM",mt_user,5,5
4339,2,615,27,6,4,3,"May 31 2017 01:12:51:487AM",2,25,1,4,4,"May 31 2017 01:12:51:487AM",mt_user,"May 31 2017 01:12:51:487AM",mt_user,4,5
4340,2,1017,7,9,5,5,"May 31 2017 01:15:06:493AM",5,12,5,4,2,"May 31 2017 01:15:06:493AM",mt_user,"May 31 2017 01:15:06:493AM",mt_user,3,5
4341,2,987,27,6,3,4,"May 31 2017 01:19:21:847AM",3,20,4,4,3,"May 31 2017 01:19:21:847AM",mt_user,"May 31 2017 01:19:21:847AM",mt_user,4,4
4342,2,833,15,7,5,5,"May 31 2017 01:22:47:690AM",5,20,5,5,4,"May 31 2017 01:22:47:690AM",mt_user,"May 31 2017 01:22:47:690AM",mt_user,5,5
4343,2,647,30,6,4,4,"May 31 2017 01:23:28:477AM",4,30,4,4,3,"May 31 2017 01:23:28:477AM",mt_user,"May 31 2017 01:23:28:477AM",mt_user,4,4
4344,2,1013,6,9,4,4,"May 31 2017 01:26:34:673AM",3,10,4,4,4,"May 31 2017 01:26:34:673AM",mt_user,"May 31 2017 01:26:34:673AM",mt_user,5,5
4345,2,348,7,9,4,4,"May 31 2017 01:33:30:180AM",4,15,5,5,4,"May 31 2017 01:33:30:180AM",mt_user,"May 31 2017 01:33:30:180AM",mt_user,4,4
4346,2,827,6,9,5,5,"May 31 2017 01:45:07:290AM",3,15,5,5,5,"May 31 2017 01:45:07:290AM",mt_user,"May 31 2017 01:45:07:290AM",mt_user,5,5
4347,2,1379,27,6,3,3,"May 31 2017 02:06:56:350AM",2,10,3,3,3,"May 31 2017 02:06:56:350AM",mt_user,"May 31 2017 02:06:56:350AM",mt_user,3,4
4348,2,203,8,9,4,4,"May 31 2017 02:12:24:830AM",4,25,4,4,3,"May 31 2017 02:12:24:830AM",mt_user,"May 31 2017 02:12:24:830AM",mt_user,5,4
4349,2,619,27,6,5,4,"May 31 2017 02:14:19:767AM",4,8,4,4,4,"May 31 2017 02:14:19:767AM",mt_user,"May 31 2017 02:14:19:767AM",mt_user,4,4
4350,2,618,27,6,5,5,"May 31 2017 02:17:24:727AM",4,10,3,5,3,"May 31 2017 02:17:24:727AM",mt_user,"May 31 2017 02:17:24:727AM",mt_user,5,5
4351,2,218,8,9,5,5,"May 31 2017 02:24:29:697AM",5,20,5,5,5,"May 31 2017 02:24:29:697AM",mt_user,"May 31 2017 02:24:29:697AM",mt_user,5,5
4352,2,4030,27,6,5,5,"May 31 2017 02:25:54:400AM",4,20,5,4,4,"May 31 2017 02:25:54:400AM",mt_user,"May 31 2017 02:25:54:400AM",mt_user,5,5
4353,2,4004,27,6,3,3,"May 31 2017 02:34:23:980AM",3,20,3,3,2,"May 31 2017 02:34:23:980AM",mt_user,"May 31 2017 02:34:23:980AM",mt_user,3,3
4354,2,213,8,9,3,3,"May 31 2017 03:17:02:513AM",3,12,3,4,3,"May 31 2017 03:17:02:513AM",mt_user,"May 31 2017 03:17:02:513AM",mt_user,3,4
4355,2,991,27,6,3,3,"May 31 2017 03:27:45:887AM",3,28,2,4,1,"May 31 2017 03:27:45:887AM",mt_user,"May 31 2017 03:27:45:887AM",mt_user,3,4
4356,2,4074,27,6,4,5,"May 31 2017 04:03:40:280AM",5,15,4,4,2,"May 31 2017 04:03:40:280AM",mt_user,"May 31 2017 04:03:40:280AM",mt_user,5,5
4357,2,1363,27,6,5,5,"May 31 2017 04:17:05:183AM",5,18,5,4,3,"May 31 2017 04:17:05:183AM",mt_user,"May 31 2017 04:17:05:183AM",mt_user,5,4
4358,2,989,27,6,5,5,"May 31 2017 04:23:41:370AM",5,60,5,4,4,"May 31 2017 04:23:41:370AM",mt_user,"May 31 2017 04:23:41:370AM",mt_user,5,5
4359,2,840,8,9,3,3,"May 31 2017 08:01:49:930AM",3,8,3,3,3,"May 31 2017 08:01:49:930AM",mt_user,"May 31 2017 08:01:49:930AM",mt_user,3,3
4360,2,2715,167,3,4,4,"May 31 2017 11:46:18:080AM",4,15,4,4,4,"May 31 2017 11:46:18:080AM",mt_user,"May 31 2017 11:46:18:080AM",mt_user,4,4
4361,2,4168,31,5,5,5,"May 31 2017 01:31:09:327PM",5,10,5,5,3,"May 31 2017 01:31:09:327PM",mt_user,"May 31 2017 01:31:09:327PM",mt_user,4,5
4362,2,4166,31,5,3,4,"May 31 2017 02:29:59:593PM",5,20,4,3,2,"May 31 2017 02:29:59:593PM",mt_user,"May 31 2017 02:29:59:593PM",mt_user,4,5
